living_area,land_area,quality_score,garage_capacity,garage_area,bathrooms,bedrooms,total_rooms,has_pool,has_gym,has_garden,has_garage,has_fireplace,sale_year,house_age_future,location,SalePrice
2291,8738,7,2,429,2,4,8,0,0,1,1,1,2021,22,Rural,230000
2392,9452,8,3,870,2,3,7,0,0,1,1,1,2021,24,Rural,348000
1976,9660,8,3,885,2,3,7,0,0,1,1,1,2021,23,Rural,286000
2234,9545,8,3,768,2,3,7,0,0,1,1,1,2021,21,Rural,300000
3627,35760,10,3,807,3,4,10,0,0,1,1,1,2021,26,Rural,625000
2855,9233,9,3,774,2,4,9,0,0,1,1,1,2021,21,Rural,405000
1924,12011,8,2,592,2,3,7,0,0,1,1,1,2021,23,Rural,280000
2263,12090,8,2,420,2,4,10,0,0,1,1,1,2021,23,Rural,258000
2726,10019,8,3,725,2,4,9,0,0,1,1,1,2021,26,Rural,350000
3500,17242,9,3,959,3,4,11,0,0,1,1,1,2021,28,Rural,584500
2494,10236,8,3,803,2,4,9,0,0,1,1,1,2021,27,Rural,321000
2526,10120,8,3,844,2,4,8,0,0,1,1,1,2021,27,Rural,290000
2799,12585,8,3,704,2,3,8,0,0,1,1,1,2021,28,Rural,315000
1964,12447,8,2,760,2,3,8,0,0,1,1,1,2021,16,Rural,252000
1670,15218,8,3,928,2,2,6,0,0,1,1,1,2021,15,Rural,336820
2097,20896,8,3,1134,1,1,8,0,0,1,1,1,2021,16,Rural,423000
1660,10182,8,2,500,2,3,8,0,0,1,1,1,2021,15,Rural,290000
1616,8688,7,3,834,2,3,7,0,0,1,1,0,2021,16,Rural,232000
1504,10936,8,2,510,2,3,7,0,0,1,1,0,2021,15,Rural,199000
1278,8640,8,2,584,2,2,5,0,0,1,1,0,2021,15,Rural,198600
2640,13162,9,3,792,3,3,11,0,0,1,1,1,2021,15,Rural,405749
1489,11216,8,2,776,2,3,7,0,0,1,1,1,2021,15,Rural,232600
1939,10728,8,3,1053,2,3,8,0,0,1,1,1,2021,15,Rural,266000
1553,8125,7,2,615,2,3,6,0,0,1,1,0,2021,16,Rural,186500
1716,8125,6,2,615,2,3,7,0,0,1,1,0,2021,16,Rural,200825
1576,8125,7,2,614,2,3,6,0,0,1,1,0,2021,15,Rural,197000
1262,7200,6,2,572,2,2,5,0,0,0,1,0,2021,15,Rural,185000
1266,7500,7,2,453,2,3,6,0,0,0,1,1,2021,16,Rural,176000
1301,7200,7,2,572,2,2,5,0,0,0,1,1,2021,15,Rural,187750
1142,7733,6,0,0,1,3,5,0,0,0,0,0,2021,16,Rural,139500
1400,11024,7,2,612,2,3,6,0,0,1,1,0,2021,16,Rural,186800
1131,13072,6,0,0,1,3,6,0,0,1,0,0,2021,16,Rural,132000
1141,13072,6,2,484,1,3,6,0,0,1,1,0,2021,16,Rural,142500
1158,13072,6,2,576,1,3,5,0,0,1,1,0,2021,17,Rural,158000
1686,7800,7,2,462,2,3,8,0,0,0,1,0,2021,16,Rural,184000
1585,7632,7,2,449,2,3,7,0,0,0,1,0,2021,16,Rural,184900
1837,8304,6,2,688,2,3,7,0,0,1,1,0,2021,24,Rural,187000
1603,7153,6,2,484,2,3,7,0,0,0,1,0,2021,29,Rural,175900
1731,9370,6,2,462,2,3,7,0,0,1,1,0,2021,29,Rural,248500
1398,7175,6,2,542,2,2,5,0,0,0,1,0,2021,31,Rural,172000
1217,7175,6,2,484,2,2,5,0,0,0,1,0,2021,30,Rural,151000
1320,9019,6,2,472,2,3,6,0,0,1,1,0,2021,27,Rural,150000
1056,8900,4,1,384,1,2,5,1,1,1,1,0,2021,55,Urban,107000
965,7800,5,1,300,1,3,6,0,1,0,1,0,2021,56,Urban,119900
988,9100,5,2,624,1,3,6,0,0,1,1,0,2021,59,Rural,129500
1728,9100,5,2,504,2,6,10,1,1,1,1,0,2021,58,Urban,125000
1654,8927,6,2,528,2,4,10,1,1,1,1,0,2021,44,Urban,119500
1211,9240,5,2,576,1,2,6,0,0,1,1,1,2021,59,Rural,144000
1212,8471,6,2,492,1,3,6,0,0,1,1,1,2021,44,Rural,151000
984,9308,5,1,310,1,3,5,0,0,1,1,0,2021,56,Rural,126000
909,8450,5,1,294,1,3,5,0,0,1,1,0,2021,53,Rural,116000
925,8638,5,2,484,1,2,5,0,0,1,1,0,2021,58,Rural,133500
1024,13052,5,1,308,1,3,5,0,0,1,1,0,2021,56,Rural,120875
935,13526,5,1,288,1,3,5,0,0,1,1,0,2021,56,Rural,137000
912,8020,5,0,0,1,3,6,0,0,1,0,0,2021,57,Rural,124000
1236,6993,5,1,288,1,3,6,0,0,0,1,1,2021,60,Rural,135000
941,8789,5,1,288,1,3,6,0,0,1,1,1,2021,54,Rural,129200
2646,14330,7,2,550,2,3,9,0,0,1,1,1,2021,47,Rural,260000
2417,16059,8,2,462,2,4,9,0,0,1,1,1,2021,30,Rural,260000
2826,11025,8,3,888,2,3,9,0,0,1,1,1,2021,29,Rural,334000
2520,14541,8,3,796,2,5,10,0,0,1,1,1,2021,28,Rural,310000
2295,13346,7,2,590,2,4,9,0,0,1,1,1,2021,29,Rural,268000
1624,12461,8,3,757,2,2,5,0,0,1,1,1,2021,27,Rural,262000
1143,3628,7,2,588,1,1,5,0,0,0,1,1,2021,17,Rural,176400
1247,3316,8,2,550,1,1,4,0,0,0,1,1,2021,16,Rural,197000
1200,3180,7,2,480,2,2,4,0,0,0,1,0,2021,16,Rural,151000
1223,2544,7,2,480,2,2,4,0,0,0,1,0,2021,16,Rural,147400
1223,2544,7,2,480,2,2,4,0,0,0,1,0,2021,16,Rural,149900
1200,3180,7,2,480,2,2,4,0,0,0,1,0,2021,16,Rural,144152
1524,2998,6,2,440,2,2,4,0,0,0,1,0,2021,21,Rural,166000
1452,3735,7,2,506,2,3,6,0,0,0,1,0,2021,22,Rural,183900
1382,2651,7,2,490,2,3,6,0,0,0,1,0,2021,21,Rural,165000
1080,4447,7,2,496,2,2,4,0,0,0,1,0,2021,18,Rural,139000
1694,8314,7,1,434,2,3,6,0,0,1,1,1,2021,24,Rural,200000
1568,7180,8,2,564,2,3,6,0,0,0,1,1,2021,20,Rural,221000
1494,9549,8,2,481,1,2,6,0,0,1,1,1,2021,26,Rural,270000
1208,11250,6,2,546,1,3,6,0,0,1,1,1,2021,44,Rural,165000
1235,3760,8,2,484,1,1,4,0,0,0,1,1,2021,41,Rural,214000
1036,3640,8,2,484,1,1,4,0,0,0,1,1,2021,41,Rural,188000
1226,3874,8,2,484,1,1,4,0,0,0,1,1,2021,41,Rural,190000
1226,3876,8,2,484,1,1,4,0,0,0,1,1,2021,43,Rural,170000
1842,50271,9,3,894,0,0,5,0,0,1,1,1,2021,40,Rural,385000
1193,13110,5,2,501,2,2,6,0,0,1,1,0,2021,49,Rural,146500
1920,10192,7,2,487,3,4,8,0,0,1,1,1,2021,53,Rural,170000
2156,20781,7,2,508,2,3,9,0,0,1,1,1,2021,53,Rural,262500
1416,11700,6,2,776,2,3,7,0,0,1,1,1,2021,53,Rural,179900
2654,11029,6,2,619,2,4,9,0,0,1,1,1,2021,53,Rural,250000
1790,10400,6,2,484,1,4,8,0,0,1,1,1,2021,49,Rural,165150
1334,10140,7,2,477,2,3,7,0,0,1,1,0,2021,54,Rural,164500
1164,9600,7,2,528,1,3,6,0,0,1,1,0,2021,52,Rural,140000
980,9750,5,1,384,2,3,6,0,0,1,1,0,2021,54,Rural,135500
1051,9600,5,2,504,1,3,6,0,0,1,1,0,2021,53,Rural,142000
1770,8640,5,2,530,1,4,7,0,0,1,1,0,2021,53,Rural,155000
976,9360,6,2,504,1,2,4,0,0,1,1,1,2021,53,Rural,157500
1052,8400,5,1,288,1,3,5,0,0,1,1,0,2021,53,Rural,138500
898,8400,5,1,326,1,3,6,0,0,1,1,0,2021,53,Rural,140000
1051,9759,5,1,264,1,3,6,0,0,1,1,0,2021,55,Rural,124400
1141,9600,5,1,568,1,3,6,0,0,1,1,0,2021,54,Rural,158000
1200,9230,5,2,884,1,1,6,0,0,1,1,0,2021,56,Rural,146000
1993,14803,6,2,495,2,4,8,0,0,1,1,1,2021,50,Rural,190000
1050,10659,5,1,368,1,3,6,0,0,1,1,0,2021,60,Rural,136500
864,9100,5,2,624,1,3,5,0,0,1,1,0,2021,63,Rural,129900
1712,8393,5,2,588,2,4,8,0,0,1,1,0,2021,62,Rural,145000
1565,8800,6,1,299,2,3,7,0,0,1,1,1,2021,56,Rural,185900
1251,8800,6,1,461,1,3,6,0,0,1,1,1,2021,57,Rural,160000
1488,10368,6,2,430,1,3,7,0,0,1,1,1,2021,57,Rural,167000
1440,9350,5,2,480,1,4,7,0,0,1,1,1,2021,57,Rural,157500
1095,10382,6,1,264,1,2,6,0,0,1,1,0,2021,63,Rural,140000
1053,8973,5,2,750,1,3,6,0,0,1,1,0,2021,63,Rural,150000
1248,10800,5,1,286,1,3,6,0,0,1,1,0,2021,61,Rural,151500
816,8550,6,1,240,1,2,4,0,0,1,1,1,2021,87,Rural,129800
1008,11425,5,1,275,1,2,4,0,0,1,1,1,2021,67,Rural,137000
1043,9724,5,1,273,1,2,5,0,0,1,1,1,2021,74,Rural,137000
1230,4712,4,1,305,1,3,5,0,0,0,1,0,2021,75,Rural,121600
869,5900,4,0,0,1,2,4,0,0,0,0,0,2021,98,Rural,85500
747,5825,4,2,528,1,1,5,0,0,0,1,0,2021,95,Rural,79900
1252,7438,5,2,576,1,3,5,0,0,0,1,0,2021,113,Rural,127000
1433,9600,5,2,441,1,3,7,0,0,1,1,1,2021,60,Rural,161000
1624,10858,5,1,240,1,2,6,0,0,1,1,1,2021,69,Rural,146500
1216,9600,5,1,280,1,3,7,0,0,1,1,0,2021,70,Rural,135000
2136,10680,5,2,528,2,4,7,0,0,1,1,0,2021,70,Rural,137900
1578,9490,6,1,240,1,3,5,0,0,1,1,1,2021,80,Rural,133000
1728,9462,5,1,234,1,3,7,0,0,1,1,1,2021,72,Rural,137000
936,9888,5,1,240,1,2,5,0,0,1,1,0,2021,67,Rural,121000
1584,8917,5,2,506,2,4,8,0,0,1,1,0,2021,54,Rural,119000
1246,12700,6,2,441,1,3,6,0,0,1,1,1,2021,57,Rural,172000
1235,8500,5,2,480,1,2,6,0,0,1,1,0,2021,60,Rural,98600
2157,14200,7,2,487,2,4,8,0,0,1,1,1,2021,55,Rural,226000
1128,9000,5,1,286,1,2,5,0,0,1,1,0,2021,67,Rural,118000
3112,25419,8,2,795,2,4,8,0,0,1,1,1,2021,103,Rural,235000
1008,9723,6,2,430,1,2,5,0,0,1,1,0,2021,58,Rural,135000
1190,7728,5,2,540,1,3,6,0,0,0,1,0,2021,59,Rural,132500
1144,8163,5,1,796,1,3,6,0,0,1,1,1,2021,62,Rural,143000
1364,8400,5,1,331,1,3,6,0,0,1,1,1,2021,64,Rural,132000
1383,11600,6,1,292,1,3,7,0,0,1,1,0,2021,61,Rural,145250
1336,9610,6,2,488,1,3,7,0,0,1,1,1,2021,63,Rural,162000
1370,10000,5,1,300,1,3,6,0,0,1,1,1,2021,65,Rural,148000
1092,14850,5,1,299,1,2,6,0,0,1,1,1,2021,64,Rural,141000
1124,10152,6,1,353,1,3,6,0,0,1,1,1,2021,65,Rural,153000
1236,10011,5,1,447,1,2,6,0,0,1,1,1,2021,64,Rural,134450
943,7032,5,2,600,1,2,4,0,0,0,1,1,2021,42,Rural,135960
1050,8092,6,1,286,1,3,6,0,0,1,1,0,2021,67,Rural,156000
1375,11310,6,2,451,1,2,5,0,0,1,1,1,2021,67,Rural,140000
1008,12778,5,1,280,1,2,4,0,0,1,1,0,2021,69,Rural,139500
1575,10170,6,2,400,1,2,5,0,0,1,1,1,2021,70,Rural,155000
1145,7700,5,2,684,1,3,6,0,0,0,1,0,2021,65,Rural,127000
1005,11050,5,1,319,1,2,6,0,0,1,1,1,2021,65,Rural,133500
1056,13600,5,1,300,1,3,6,0,0,1,1,0,2021,66,Rural,125000
884,15428,5,1,270,1,2,4,0,0,1,1,0,2021,70,Rural,142000
2039,21299,7,3,791,1,3,7,0,0,1,1,1,2021,80,Rural,167000
1384,13300,5,2,896,1,2,6,0,0,1,1,0,2021,65,Rural,159000
2640,22136,5,3,1008,2,5,10,0,0,1,1,1,2021,96,Rural,180000
1312,7500,6,2,649,1,3,6,0,0,0,1,0,2021,74,Rural,127000
1310,7000,6,1,398,2,2,6,0,0,0,1,0,2021,97,Rural,112000
713,10410,3,1,371,1,2,5,0,0,1,1,0,2021,91,Rural,99800
833,5400,5,1,326,1,2,4,0,0,0,1,0,2021,67,Rural,117000
1073,5400,5,1,326,1,2,4,0,0,0,1,0,2021,100,Rural,108480
715,10914,3,2,660,1,2,4,0,0,1,1,0,2021,92,Rural,68000
720,7008,4,1,280,1,1,5,0,0,0,1,0,2021,121,Rural,86900
1130,10800,5,2,720,1,2,5,0,0,1,1,1,2021,101,Rural,120000
1595,7200,6,2,528,2,3,7,0,0,0,1,1,2021,106,Rural,155500
1760,10818,4,2,648,1,4,7,0,0,1,1,1,2021,111,Rural,80000
1214,10410,3,3,936,1,3,6,0,0,1,1,0,2021,106,Rural,105000
2414,10800,5,2,520,2,3,10,0,0,1,1,1,2021,121,Rural,160000
1466,10800,5,2,566,2,3,7,0,0,1,1,1,2021,85,Rural,170000
1324,8658,6,2,440,2,3,6,0,0,1,1,1,2021,56,Rural,160000
1086,13400,5,2,484,1,3,6,0,0,1,1,1,2021,55,Rural,159950
1146,10184,6,1,294,1,3,6,0,0,1,1,1,2021,58,Rural,165000
1734,9786,6,2,440,1,3,7,0,0,1,1,1,2021,59,Rural,159000
1207,9510,6,1,264,1,3,6,0,0,1,1,0,2021,59,Rural,147000
912,7800,5,1,288,1,2,5,0,0,0,1,0,2021,57,Rural,115000
1194,8910,6,2,539,1,3,6,0,0,1,1,1,2021,62,Rural,159500
864,7332,6,1,288,1,2,4,0,0,0,1,0,2021,62,Rural,120000
816,7100,5,1,308,1,2,5,0,0,0,1,0,2021,64,Rural,129900
1773,10800,6,2,418,2,3,6,0,0,1,1,1,2021,60,Rural,183000
1472,11650,7,2,484,2,2,5,0,0,1,1,1,2021,62,Rural,157500
2448,18275,7,2,441,3,3,9,0,0,1,1,1,2021,59,Rural,277500
1600,16321,5,1,319,1,2,6,0,0,1,1,1,2021,64,Rural,207500
1521,12144,4,1,597,1,3,6,0,0,1,1,0,2021,71,Rural,147500
1192,10800,4,0,0,1,4,6,0,0,1,0,0,2021,72,Rural,135000
1040,7200,5,2,625,1,2,5,0,0,0,1,0,2021,71,Rural,109500
1040,7200,4,2,420,1,2,4,0,0,0,1,0,2021,71,Rural,109900
1040,7560,5,1,286,1,3,6,0,0,0,1,0,2021,62,Rural,133700
1040,8544,3,2,400,2,2,6,0,0,1,1,0,2021,71,Rural,81400
1040,8544,3,2,400,2,2,6,0,0,1,1,0,2021,72,Rural,87500
1040,8544,3,2,400,2,2,6,0,0,1,1,0,2021,71,Rural,93500
1556,8512,5,0,0,2,4,8,0,0,1,0,0,2021,61,Rural,119000
1150,7945,5,1,300,1,3,6,0,0,0,1,0,2021,62,Rural,141000
1150,7000,5,1,288,1,3,6,0,0,0,1,0,2021,60,Rural,146000
1348,7590,6,2,453,1,3,6,0,0,0,1,1,2021,55,Rural,155000
999,10205,5,1,300,1,3,6,0,0,1,1,0,2021,59,Rural,134500
1045,7400,7,2,528,1,3,6,0,0,0,1,0,2021,59,Rural,120000
864,7000,5,1,336,1,3,5,0,0,0,1,0,2021,59,Rural,105000
1025,7000,5,0,0,1,3,6,0,0,0,0,0,2021,59,Rural,124000
2014,9856,5,2,624,2,5,8,1,1,1,1,0,2021,121,Urban,169000
1328,9906,4,1,210,1,3,8,1,1,1,1,0,2021,96,Urban,107000
1668,9600,5,1,240,1,3,6,1,1,1,1,0,2021,73,Urban,135000
1657,5520,4,1,162,1,4,9,1,1,0,1,1,2021,101,Urban,111500
1416,9600,6,2,400,1,3,7,1,1,1,1,0,2021,121,Urban,156500
1641,9600,7,2,546,1,3,6,1,1,1,1,1,2021,96,Urban,178000
1428,6451,7,2,576,1,4,7,1,1,0,1,0,2021,121,Urban,139900
1004,3960,7,1,200,1,2,5,1,1,0,1,1,2021,91,Urban,105000
813,5684,6,1,270,1,2,5,0,1,0,1,0,2021,91,Urban,110000
1951,7745,4,2,576,2,4,9,1,1,0,1,0,2021,121,Urban,111500
1032,7741,6,1,280,1,2,5,1,1,0,1,0,2021,97,Urban,108000
844,5633,5,1,216,1,2,5,0,1,0,1,0,2021,96,Urban,111500
1750,9000,5,1,240,1,3,8,1,1,1,1,0,2021,141,Urban,124000
864,7200,4,1,528,1,2,5,0,1,0,1,0,2021,71,Urban,105000
1118,4400,6,2,440,1,2,6,1,1,0,1,0,2021,101,Urban,116000
1376,7614,3,1,216,1,2,7,1,1,0,1,0,2021,116,Urban,96900
960,6000,5,2,576,1,3,5,0,1,0,1,0,2021,66,Urban,135500
1566,6000,5,2,450,1,5,7,1,1,0,1,0,2021,97,Urban,139000
492,7830,3,1,200,1,1,3,0,0,0,1,0,2021,100,Urban,61500
1182,9576,6,1,378,1,3,5,1,1,1,1,0,2021,76,Urban,120000
1163,5820,3,1,220,1,3,6,1,1,0,1,0,2021,66,Urban,126175
840,5747,3,1,250,1,2,5,0,1,0,1,0,2021,101,Urban,64000
1928,9142,6,1,440,2,4,9,1,1,1,1,0,2021,111,Urban,137000
1774,9600,4,3,779,2,4,8,1,1,1,1,0,2021,121,Urban,87000
1768,10800,7,2,320,1,2,6,1,1,1,1,1,2021,107,Urban,163000
2104,6300,7,2,432,2,5,9,1,1,0,1,0,2021,111,Urban,155000
1440,5000,5,1,352,1,3,6,1,1,0,1,0,2021,121,Urban,79000
1690,8850,7,1,225,1,3,7,1,1,1,1,1,2021,105,Urban,144000
1368,3600,6,1,216,1,3,7,1,1,0,1,0,2021,111,Urban,114504
1762,7200,7,2,576,1,4,8,1,1,0,1,0,2021,101,Urban,157000
1200,11340,6,1,312,1,4,7,1,1,1,1,0,2021,98,Urban,125000
3608,22950,10,3,840,2,4,12,1,1,1,1,1,2021,129,Urban,475000
1248,5976,5,0,0,2,2,8,1,1,0,0,0,2021,101,Urban,93500
960,9750,5,2,624,1,3,5,0,1,1,1,0,2021,63,Urban,125000
1020,4761,3,0,0,1,2,5,1,1,0,0,0,2021,103,Urban,64500
788,7446,4,0,0,1,2,4,0,0,0,0,1,2021,80,Rural,100000
1577,6435,6,1,312,1,3,6,0,0,0,1,1,2021,82,Rural,140200
1827,11737,6,1,240,1,2,9,0,0,1,1,1,2021,97,Rural,202500
1664,5000,6,2,420,2,3,7,1,1,0,1,1,2021,74,Urban,159000
1118,7800,5,2,410,1,3,5,1,1,0,1,1,2021,82,Urban,119900
1176,6240,6,2,528,1,3,6,1,1,0,1,1,2021,87,Urban,114500
1344,6240,5,1,240,1,3,7,1,1,0,1,0,2021,85,Urban,115000
1162,6120,3,1,258,1,3,6,1,1,0,1,0,2021,91,Urban,75000
1015,6120,5,1,450,1,3,6,1,1,0,1,0,2021,96,Urban,88000
912,6240,4,0,0,1,2,3,0,1,0,0,0,2021,74,Urban,80500
1576,6240,5,1,225,1,3,8,1,1,0,1,1,2021,93,Urban,149000
1324,6120,5,1,180,1,3,7,1,1,0,1,0,2021,91,Urban,110000
1103,6000,6,2,440,1,2,5,1,1,0,1,1,2021,96,Urban,110500
616,6000,5,1,205,1,2,4,0,0,0,1,0,2021,100,Urban,89000
1048,6380,5,1,280,1,2,5,1,1,0,1,1,2021,99,Urban,113000
816,11672,5,1,210,1,2,4,0,0,1,1,0,2021,96,Rural,109000
2486,33120,6,2,576,2,5,8,1,1,1,1,1,2021,59,Urban,220000
960,9873,4,2,576,1,3,6,0,0,1,1,0,2021,51,Rural,129000
1635,5310,6,1,255,1,2,5,1,1,0,1,0,2021,111,Urban,117000
693,4118,4,0,0,1,2,4,0,0,0,0,0,2021,80,Urban,52500
1430,10320,4,2,370,2,3,7,1,1,1,1,0,2021,97,Urban,107000
1330,7518,5,1,390,1,3,7,1,1,0,1,0,2021,111,Urban,116500
819,9000,5,0,0,1,2,4,0,1,1,0,0,2021,102,Urban,72000
1376,8600,6,1,198,2,3,7,1,1,1,1,1,2021,84,Urban,119500
1360,7200,5,1,297,1,2,6,1,1,0,1,0,2021,83,Urban,125500
1077,9786,3,1,210,1,3,6,1,1,1,1,1,2021,99,Urban,91000
754,6780,6,0,0,1,2,5,0,1,0,0,0,2021,86,Urban,84500
984,7200,6,1,308,1,3,6,0,1,0,1,0,2021,91,Urban,90000
1422,12375,5,1,288,1,3,7,0,0,1,1,1,2021,70,Rural,137500
1921,11136,6,2,576,2,4,8,0,0,1,1,0,2021,57,Rural,150000
1640,21370,5,2,394,1,3,7,0,0,1,1,1,2021,71,Rural,131000
1352,6930,5,1,288,1,3,6,0,0,0,1,0,2021,63,Rural,130000
1032,8250,5,1,260,1,2,6,0,0,1,1,1,2021,86,Rural,125000
879,5220,5,1,180,1,2,4,0,0,0,1,0,2021,85,Rural,80000
1073,5500,7,1,246,2,2,4,0,0,0,1,0,2021,17,Rural,157000
1382,11235,4,2,459,1,3,6,0,0,1,1,1,2021,58,Rural,148000
1296,10791,4,2,516,2,2,6,0,0,1,1,0,2021,54,Rural,90000
1068,8414,6,1,264,1,3,6,0,0,1,1,0,2021,58,Rural,154500
1064,11327,5,2,528,1,3,6,0,0,1,1,1,2021,54,Rural,153600
1320,11777,5,2,564,1,3,6,0,0,1,1,1,2021,55,Rural,164500
934,10366,6,1,336,1,2,4,0,0,1,1,0,2021,57,Rural,132000
1059,9000,5,1,286,1,3,6,0,0,1,1,0,2021,55,Rural,142500
1159,11553,5,1,336,1,3,7,0,0,1,1,1,2021,53,Rural,158000
1400,7844,6,2,440,1,3,6,0,0,0,1,1,2021,43,Rural,149500
1458,9535,5,2,512,1,3,7,0,0,1,1,1,2021,54,Rural,165000
1721,10335,5,2,440,2,3,7,0,0,1,1,1,2021,53,Rural,180000
1040,7176,6,2,616,1,3,6,0,0,0,1,1,2021,43,Rural,160500
1967,9662,5,2,580,2,6,10,0,0,1,1,0,2021,44,Rural,156500
1949,8235,5,2,586,2,6,10,0,0,1,1,0,2021,44,Rural,157000
1920,13650,5,2,451,2,4,8,0,0,1,1,1,2021,63,Rural,172500
1803,13125,5,2,484,2,3,8,0,0,1,1,1,2021,64,Rural,155000
1779,17920,5,2,454,1,3,6,0,0,1,1,1,2021,66,Rural,170000
872,17529,5,1,322,1,2,5,0,0,1,1,1,2021,97,Rural,105000
960,10246,4,1,364,0,0,3,0,0,1,1,0,2021,56,Rural,145000
1437,14175,5,2,576,1,3,6,0,0,1,1,1,2021,65,Rural,168000
1830,20355,7,2,521,1,2,6,0,0,1,1,1,2021,54,Rural,278000
1000,13050,5,2,575,1,1,4,0,0,1,1,1,2021,58,Rural,164000
2287,15593,7,2,667,2,3,7,0,0,1,1,1,2021,68,Rural,225000
810,10820,5,2,576,1,2,4,0,0,1,1,0,2021,50,Rural,130000
894,13350,5,2,440,1,3,5,0,0,1,1,1,2021,47,Rural,142500
1700,1700,7,1,450,2,2,7,0,0,0,1,0,2021,41,Rural,148400
1453,5271,7,2,445,1,2,6,0,0,0,1,1,2021,35,Rural,190000
1350,9375,4,2,504,1,3,6,0,0,1,1,1,2021,67,Rural,146000
1150,6488,5,1,215,1,3,6,0,0,0,1,1,2021,79,Rural,128000
2008,7800,5,1,230,3,3,8,0,0,0,1,0,2021,73,Rural,225000
2201,19690,6,2,432,2,4,8,0,0,1,1,1,2021,55,Rural,274970
2009,19950,6,3,795,2,4,8,0,0,1,1,1,2021,93,Rural,235000
3672,19800,6,2,836,3,5,7,0,0,1,1,1,2021,86,Rural,415000
1560,11679,5,2,528,2,3,6,0,0,1,1,1,2021,59,Rural,182000
1488,12048,5,2,569,1,3,7,0,0,1,1,1,2021,69,Rural,135000
1057,10519,5,1,288,1,3,6,0,0,1,1,0,2021,66,Rural,137000
1855,9525,6,1,325,2,4,7,0,0,1,1,0,2021,67,Rural,136900
1609,9525,6,1,305,1,5,7,0,0,1,1,0,2021,68,Rural,149900
1148,6420,5,1,308,1,2,6,0,0,0,1,0,2021,69,Rural,123500
1124,8335,5,0,0,1,3,5,0,0,1,0,1,2021,67,Rural,93000
1456,7585,5,1,280,1,4,7,0,0,0,1,1,2021,73,Rural,91500
1298,11200,6,2,403,2,3,5,0,0,1,1,1,2021,36,Rural,180000
2559,12128,6,2,506,2,4,9,0,0,1,1,1,2021,32,Rural,209000
1911,9554,8,2,471,2,3,8,0,0,1,1,1,2021,28,Rural,215000
1440,9069,6,4,920,2,2,8,0,0,1,1,0,2021,28,Rural,224500
1876,11003,7,3,848,2,3,7,0,0,1,1,0,2021,16,Rural,229800
1208,7488,7,2,632,2,2,6,0,0,0,1,0,2021,16,Rural,183600
1220,7406,7,2,632,2,2,6,0,0,0,1,0,2021,15,Rural,194000
1294,6762,7,2,662,2,2,6,0,0,0,1,1,2021,15,Rural,193879
1614,11210,7,3,865,2,3,7,0,0,1,1,0,2021,16,Rural,221500
1498,8990,7,2,675,2,2,5,0,0,1,1,0,2021,15,Rural,204900
1962,8760,7,3,868,2,3,7,0,0,1,1,0,2021,15,Rural,239799
1846,13377,6,2,495,2,3,7,0,0,1,1,1,2021,15,Rural,233555
1734,11645,7,2,660,2,3,7,0,0,1,1,0,2021,16,Rural,260000
1590,11645,8,3,754,2,2,6,0,0,1,1,0,2021,16,Rural,294900
1809,10984,7,2,638,2,3,8,0,0,1,1,0,2021,16,Rural,209700
1614,9316,7,2,576,2,3,7,0,0,1,1,1,2021,16,Rural,225000
1596,9316,7,2,610,2,3,6,0,0,1,1,0,2021,16,Rural,181000
1915,10041,8,2,506,2,3,8,0,0,1,1,1,2021,29,Rural,220000
1582,36500,5,2,390,2,4,7,0,0,1,1,0,2021,57,Rural,190000
988,21453,6,2,540,1,1,4,0,0,1,1,1,2021,52,Rural,180000
1533,70761,7,2,576,2,2,5,0,0,1,1,1,2021,46,Rural,280000
1388,12000,6,2,522,2,3,6,0,0,1,1,1,2021,53,Rural,158900
914,8846,5,2,576,1,2,5,0,0,1,1,0,2021,25,Rural,148000
1100,13015,5,2,462,1,3,5,0,0,1,1,0,2021,25,Rural,145000
1499,12438,6,2,473,2,3,6,0,0,1,1,1,2021,26,Rural,187000
1425,8685,7,2,591,2,3,5,0,0,1,1,0,2021,23,Rural,193000
990,13568,5,2,576,1,3,5,0,0,1,1,0,2021,26,Rural,156000
1525,9100,7,2,541,2,3,6,0,0,1,1,0,2021,21,Rural,235000
1494,9236,6,2,576,2,3,6,0,0,1,1,0,2021,24,Rural,217000
1588,10264,7,2,472,2,3,6,0,0,1,1,0,2021,22,Rural,214000
1749,9272,7,2,515,2,3,7,0,0,1,1,0,2021,22,Rural,196000
1779,13426,7,2,586,2,3,7,0,0,1,1,1,2021,22,Rural,217000
1861,13450,7,2,492,2,3,8,0,0,1,1,0,2021,19,Rural,200000
1776,14006,7,2,474,2,3,7,0,0,1,1,1,2021,19,Rural,192500
1541,13704,7,3,843,2,3,6,0,0,1,1,1,2021,20,Rural,205000
954,10780,5,2,576,1,3,6,0,0,1,1,0,2021,45,Rural,132500
1388,8340,6,1,317,1,3,6,0,0,1,1,0,2021,44,Rural,157500
1282,10385,6,3,672,2,3,6,0,0,1,1,0,2021,43,Rural,174000
971,9920,5,1,300,1,3,5,0,0,1,1,1,2021,52,Rural,128500
864,9560,5,1,288,1,3,5,0,0,1,1,0,2021,49,Rural,128500
894,9800,5,2,552,1,3,5,0,0,1,1,0,2021,49,Rural,149900
864,7200,5,1,297,1,3,5,0,0,0,1,0,2021,49,Rural,119900
1320,3612,6,2,484,2,3,5,1,1,0,1,0,2021,28,Urban,137000
1989,11367,8,2,586,2,3,7,0,0,1,1,1,2021,19,Rural,255000
